Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: E:\LANL\SF7.EXE
SF.INI file: E:\nakai\LANL-PoissonSuperfish\Examples\RadioFrequency\QuarterWaveResonator\SF.INI  8-04-2020  11:53:34
Solution file E:\nakai\LANL-PoissonSuperfish\Examples\RadioFrequency\QuarterWaveResonator\QWAVE.T35.
Memory used for QWAVE.T35 arrays:     601.120 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (71.6,7.95)
Z and R increments:   100   100

      Z             R              Ez            Er            |E|           H 
   61.5760      0.159000      4.928826E-01  1.055613E-02  4.929956E-01  2.207587E+00
   62.2920      0.159000      4.041677E-01  9.137407E-03  4.042709E-01  1.810736E+00
   63.0080      0.159000      3.287706E-01  7.612034E-03  3.288587E-01  1.473146E+00
   63.7240      0.159000      2.665428E-01  6.217656E-03  2.666153E-01  1.194394E+00
   64.4400      0.159000      2.159723E-01  5.023126E-03  2.160307E-01  9.678111E-01
   65.1560      0.159000      1.752479E-01  4.028735E-03  1.752942E-01  7.853244E-01
   65.8720      0.159000      1.426979E-01  3.211174E-03  1.427340E-01  6.395024E-01
   66.5880      0.159000      1.168080E-01  2.541933E-03  1.168357E-01  5.234743E-01
   67.3040      0.159000      9.641606E-02  1.990787E-03  9.643661E-02  4.320848E-01
   68.0200      0.159000      8.056617E-02  1.533039E-03  8.058076E-02  3.610516E-01
   68.7360      0.159000      6.851050E-02  1.147540E-03  6.852011E-02  3.070231E-01
   69.4520      0.159000      5.967880E-02  8.162457E-04  5.968438E-02  2.674437E-01
   70.1680      0.159000      5.365294E-02  5.235846E-04  5.365549E-02  2.404394E-01
   70.8840      0.159000      5.015207E-02  2.553548E-04  5.015272E-02  2.247554E-01
   71.6000      0.159000      4.900323E-02  0.000000E+00  4.900323E-02  2.196178E-01
   0.00000      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.716000      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.43200      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.14800      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.86400      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.58000      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.29600      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.01200      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.72800      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   6.44400      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   7.16000      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   7.87600      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   8.59200      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   9.30800      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   10.0240      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   10.7400      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   11.4560      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   12.1720      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   12.8880      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   13.6040      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   14.3200      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   15.0360      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   15.7520      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   16.4680      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   17.1840      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   17.9000      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   18.6160      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.3320      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.0480      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.7640      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4800      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.1960      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.9120      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.6280      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   24.3440      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   25.0600      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   25.7760      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   26.4920      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   27.2080      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   27.9240      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   28.6400      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   29.3560      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.0720      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.7880      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   31.5040      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.2200      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.9360      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   33.6520      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   34.3680      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.0840      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.8000      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   36.5160      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.2320      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.9480      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   38.6640      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   39.3800      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.0960      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.8120      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   41.5280      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.2440      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.9600      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   43.6760      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   44.3920      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.1080      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.8240      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   46.5400      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.2560      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.9720      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   48.6880      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   49.4040      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.1200      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.8360      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   51.5520      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.2680      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.9840      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   53.7000      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   54.4160      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.1320      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.8480      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   56.5640      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2800      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.9960      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.7120      0.238500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.4280      0.238500      7.604875E-01  8.138396E-03  7.605311E-01  5.096948E+00
   60.1440      0.238500      6.886440E-01  1.509112E-02  6.888093E-01  4.618728E+00
   60.8600      0.238500      5.913872E-01  1.689980E-02  5.916286E-01  3.970986E+00
   61.5760      0.238500      4.925782E-01  1.583419E-02  4.928326E-01  3.310018E+00
   62.2920      0.238500      4.037517E-01  1.370611E-02  4.039843E-01  2.714241E+00
   63.0080      0.238500      3.283646E-01  1.141805E-02  3.285631E-01  2.207902E+00
   63.7240      0.238500      2.661881E-01  9.326484E-03  2.663514E-01  1.790004E+00
   64.4400      0.238500      2.156761E-01  7.534690E-03  2.158077E-01  1.450391E+00
   65.1560      0.238500      1.750053E-01  6.043102E-03  1.751096E-01  1.176900E+00
   65.8720      0.238500      1.424863E-01  4.816760E-03  1.425677E-01  9.583063E-01
   66.5880      0.238500      1.166356E-01  3.812899E-03  1.166979E-01  7.844397E-01
   67.3040      0.238500      9.627478E-02  2.986181E-03  9.632108E-02  6.474947E-01
   68.0200      0.238500      8.044899E-02  2.299558E-03  8.048185E-02  5.410527E-01
   68.7360      0.238500      6.841148E-02  1.721310E-03  6.843313E-02  4.600913E-01
   69.4520      0.238500      5.959287E-02  1.224369E-03  5.960545E-02  4.007808E-01
   70.1680      0.238500      5.357573E-02  7.853769E-04  5.358148E-02  3.603134E-01
   70.8840      0.238500      5.007828E-02  3.830323E-04  5.007974E-02  3.368028E-01
   71.6000      0.238500      4.895619E-02  0.000000E+00  4.895619E-02  3.293793E-01
   0.00000      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.716000      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.43200      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.14800      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.86400      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.58000      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.29600      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.01200      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.72800      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   6.44400      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   7.16000      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   7.87600      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   8.59200      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   9.30800      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   10.0240      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   10.7400      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   11.4560      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   12.1720      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   12.8880      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   13.6040      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   14.3200      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   15.0360      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   15.7520      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   16.4680      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   17.1840      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   17.9000      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   18.6160      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.3320      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.0480      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.7640      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4800      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.1960      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.9120      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.6280      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   24.3440      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   25.0600      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   25.7760      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   26.4920      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   27.2080      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   27.9240      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   28.6400      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   29.3560      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.0720      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.7880      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   31.5040      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.2200      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.9360      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   33.6520      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   34.3680      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.0840      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.8000      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   36.5160      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.2320      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.9480      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   38.6640      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   39.3800      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.0960      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.8120      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   41.5280      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.2440      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.9600      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   43.6760      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   44.3920      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.1080      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.8240      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   46.5400      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.2560      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.9720      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   48.6880      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   49.4040      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.1200      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.8360      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   51.5520      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.2680      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.9840      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   53.7000      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   54.4160      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.1320      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.8480      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   56.5640      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2800      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.9960      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.7120      0.318000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   59.4280      0.318000      7.625090E-01  1.103259E-02  7.625888E-01  6.802588E+00
   60.1440      0.318000      6.893521E-01  2.032102E-02  6.896516E-01  6.161295E+00
   60.8600      0.318000      5.914699E-01  2.265955E-02  5.919038E-01  5.296490E+00
   61.5760      0.318000      4.922738E-01  2.111226E-02  4.927263E-01  4.411540E+00
   62.2920      0.318000      4.033358E-01  1.827481E-02  4.037495E-01  3.616505E+00
   63.0080      0.318000      3.279587E-01  1.522407E-02  3.283119E-01  2.941446E+00
   63.7240      0.318000      2.658334E-01  1.243531E-02  2.661241E-01  2.384554E+00
   64.4400      0.318000      2.153799E-01  1.004625E-02  2.156141E-01  1.932086E+00
   65.1560      0.318000      1.748193E-01  8.044841E-03  1.750043E-01  1.569284E+00
   65.8720      0.318000      1.423205E-01  6.413465E-03  1.424649E-01  1.277555E+00
   66.5880      0.318000      1.164990E-01  5.075109E-03  1.166095E-01  1.045753E+00
   67.3040      0.318000      9.613350E-02  3.981574E-03  9.621592E-02  8.624830E-01
   68.0200      0.318000      8.033182E-02  3.066077E-03  8.039031E-02  7.207042E-01
   68.7360      0.318000      6.831246E-02  2.295080E-03  6.835101E-02  6.128640E-01
   69.4520      0.318000      5.950695E-02  1.632491E-03  5.952934E-02  5.338615E-01
   70.1680      0.318000      5.351600E-02  1.045114E-03  5.352621E-02  4.804080E-01
   70.8840      0.318000      5.001802E-02  5.107174E-04  5.002063E-02  4.489977E-01
   71.6000      0.318000      4.886572E-02  0.000000E+00  4.886572E-02  4.386323E-01
   0.00000      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.716000      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.43200      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.14800      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.86400      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.58000      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.29600      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.01200      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.72800      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   6.44400      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   7.16000      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   7.87600      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   8.59200      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   9.30800      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   10.0240      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   10.7400      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   11.4560      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   12.1720      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   12.8880      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   13.6040      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   14.3200      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   15.0360      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   15.7520      0.397500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
