Program WSFPLOT  7.17  released 1-13-2006 

SF.INI file: D:\PC\DailyReport\python-code\LANL\Examples\Electrostatic\ChargeDensity\SF.INI  1-25-2021   0:46:16
Reading file D:\PC\DAILYREPORT\PYTHON-CODE\LANL\EXAMPLES\ELECTROSTATIC\CHARGEDENSITY\C4QPNT.T35.
 
 Problem description:
 Electrostatic problem with charge on a point-region - 4 quadrants
 Line charge has equivalent charge/cm as files C4q.am and C1q.am
 Problem file: E:\nakai\Daily\python-code\LANL\Examples\Electrostatic\ChargeDensity\C4QPNT.AM  1-07-2021   8:51:14
 Problem file length:         887 bytes
   -2.11929      -2.46593    
   -2.11411      -2.47042    
   -2.10482      -2.47825    
   -2.08674      -2.49361    
   -2.07618      -2.50233    
   -2.05911      -2.51649    
   -2.03136      -2.53887    
   -2.03117      -2.53902    
   -2.03088      -2.53926    
   -2.00304      -2.56134    
   -1.98460      -2.57556    
   -1.97461      -2.58331    
   -1.95997      -2.59433    
   -1.94593      -2.60498    
   -1.93586      -2.61239    
   -1.91700      -2.62636    
   -1.89143      -2.64475    
   -1.88778      -2.64738    
   -1.88496      -2.64937    
   -1.85837      -2.66817    
   -1.83166      -2.68649    
   -1.82865      -2.68857    
   -1.82500      -2.69101    
   -1.79873      -2.70874    
   -1.77576      -2.72375    
   -1.76852      -2.72852    
   -1.76040      -2.73369    
   -1.73809      -2.74803    
   -1.71702      -2.76115    
   -1.70739      -2.76719    
   -1.69739      -2.77326    
   -1.67648      -2.78605    
   -1.65514      -2.79867    
   -1.64529      -2.80455    
   -1.63580      -2.81003    
   -1.61390      -2.82277    
   -1.58977      -2.83633    
   -1.58223      -2.84060    
   -1.57549      -2.84429    
   -1.55036      -2.85816    
   -1.52047      -2.87409    
   -1.51821      -2.87530    
   -1.51634      -2.87628    
   -1.48589      -2.89220    
   -1.45826      -2.90614    
   -1.45328      -2.90868    
   -1.44661      -2.91194    
   -1.42048      -2.92487    
   -1.40117      -2.93409    
   -1.38743      -2.94068    
   -1.36756      -2.94987    
   -1.35415      -2.95614    
   -1.34498      -2.96027    
   -1.32067      -2.97128    
   -1.28964      -2.98481    
   -1.28693      -2.98600    
   -1.28250      -2.98786    
   -1.25301      -3.00043    
   -1.23512      -3.00777    
   -1.21885      -3.01447    
   -1.19000      -3.02589    
   -1.18445      -3.02811    
   -1.18135      -3.02930    
   -1.14988      -3.04145    
   -1.12831      -3.04945    
   -1.11506      -3.05437    
   -1.08829      -3.06393    
   -1.08003      -3.06691    
   -1.07596      -3.06832    
   -1.04481      -3.07913    
   -1.02428      -3.08595    
   -1.00936      -3.09092    
  -0.974719      -3.10196    
  -0.973673      -3.10230    
  -0.973225      -3.10244    
  -0.937829      -3.11337    
  -0.922785      -3.11781    
  -0.901755      -3.12401    
  -0.872935      -3.13213    
  -0.865457      -3.13424    
  -0.844128      -3.13996    
  -0.828961      -3.14408    
  -0.823655      -3.14545    
  -0.792276      -3.15355    
  -0.774921      -3.15781    
  -0.755370      -3.16260    
  -0.726722      -3.16925    
  -0.718246      -3.17121    
  -0.687681      -3.17791    
  -0.680914      -3.17941    
  -0.679038      -3.17981    
  -0.643398      -3.18725    
  -0.631844      -3.18953    
  -0.605665      -3.19465    
  -0.585135      -3.19843    
  -0.567712      -3.20160    
  -0.538895      -3.20654    
  -0.529542      -3.20812    
  -0.493111      -3.21390    
  -0.491152      -3.21420    
  -0.479958      -3.21583    
  -0.452559      -3.21987    
Contour 2, V  =  2.33998E+03 V
 Contour coordinates:
     X (cm)         Y (cm)
  -0.343660      -2.62062    
  -0.342119      -2.62082    
  -0.304790      -2.62545    
  -0.297549      -2.62626    
  -0.265600      -2.62971    
  -0.253437      -2.63089    
  -0.226083      -2.63341    
  -0.209765      -2.63474    
  -0.186236      -2.63653    
  -0.166518      -2.63783    
  -0.146050      -2.63906    
  -0.123682      -2.64019    
  -0.105520      -2.64098    
  -8.124335E-02  -2.64183    
  -6.463673E-02  -2.64230    
  -3.918918E-02  -2.64279    
  -2.339175E-02  -2.64298    
   2.491817E-03  -2.64308    
   1.822489E-02  -2.64302    
   4.381029E-02  -2.64272    
   6.022383E-02  -2.64239    
   8.477578E-02  -2.64173    
   0.102617      -2.64109    
   0.125397      -2.64012    
   0.145416      -2.63907    
   0.165682      -2.63790    
   0.188636      -2.63633    
   0.205638      -2.63508    
   0.232291      -2.63284    
   0.245270      -2.63168    
   0.276397      -2.62857    
   0.284585      -2.62771    
   0.320969      -2.62349    
   0.323586      -2.62318    
   0.339538      -2.62107    
   0.362297      -2.61811    
   0.366017      -2.61759    
   0.400721      -2.61253    
   0.411562      -2.61082    
   0.438846      -2.60642    
   0.457633      -2.60314    
   0.476673      -2.59976    
   0.504251      -2.59451    
   0.514205      -2.59258    
   0.551440      -2.58488    
   0.551440      -2.58488    
   0.551440      -2.58488    
   0.551441      -2.58488    
   0.588442      -2.57675    
   0.599212      -2.57423    
   0.625152      -2.56811    
   0.647611      -2.56248    
   0.661571      -2.55896    
   0.696664      -2.54958    
   0.697696      -2.54930    
   0.700381      -2.54854    
   0.733600      -2.53925    
   0.746405      -2.53546    
   0.769217      -2.52870    
   0.796871      -2.52005    
   0.804537      -2.51765    
   0.821223      -2.51215    
   0.839609      -2.50618    
   0.848108      -2.50327    
   0.874429      -2.49428    
   0.900164      -2.48502    
   0.908946      -2.48187    
   0.925147      -2.47577    
   0.943215      -2.46906    
   0.953096      -2.46520    
   0.977231      -2.45582    
    1.00696      -2.44370    
    1.01094      -2.44209    
    1.01722      -2.43942    
    1.04443      -2.42800    
    1.06185      -2.42033    
    1.07762      -2.41344    
    1.10023      -2.40310    
    1.11054      -2.39845    
    1.11783      -2.39500    
    1.14322      -2.38309    
    1.17500      -2.36749    
    1.17558      -2.36721    
    1.17629      -2.36685    
    1.20774      -2.35105    
    1.23353      -2.33751    
    1.23957      -2.33437    
    1.24640      -2.33066    
    1.27118      -2.31736    
    1.29353      -2.30484    
    1.30247      -2.29988    
    1.31169      -2.29455    
    1.33352      -2.28205    
    1.35520      -2.26912    
    1.36427      -2.26376    
    1.37281      -2.25851    
    1.39478      -2.24513    
    1.41876      -2.22994    
    1.42497      -2.22604    
    1.43029      -2.22257    
    1.45493      -2.20663    
    1.48451      -2.18675    
    1.48454      -2.18673    
    1.48457      -2.18671    
    1.51397      -2.16655    
    1.53590      -2.15094    
    1.54304      -2.14589    
    1.55297      -2.13861    
    1.57187      -2.12490    
    1.58467      -2.11526    
    1.60041      -2.10350    
    1.62457      -2.08477    
    1.62862      -2.08166    
    1.63111      -2.07968    
    1.65662      -2.05952    
    1.67536      -2.04419    
    1.68428      -2.03694    
    1.70030      -2.02344    
    1.71165      -2.01397    
    1.71765      -2.00880    
    1.73877      -1.99065    
    1.75809      -1.97350    
    1.76555      -1.96690    
    1.78139      -1.95243    
    1.79205      -1.94277    
    1.79684      -1.93829    
    1.81829      -1.91828    
    1.83399      -1.90317    
    1.84420      -1.89337    
    1.86966      -1.86815    
    1.86978      -1.86803    
    1.87012      -1.86769    
    1.89513      -1.84238    
    1.90393      -1.83321    
    1.92016      -1.81630    
    1.93689      -1.79836    
    1.94486      -1.78980    
    1.96859      -1.76360    
    1.96924      -1.76288    
    1.97161      -1.76019    
    1.99336      -1.73561    
    1.99913      -1.72891    
    2.01717      -1.70791    
    2.02855      -1.69431    
    2.04064      -1.67979    
    2.05689      -1.65978    
    2.06380      -1.65124    
    2.08422      -1.62532    
    2.08663      -1.62225    
    2.10062      -1.60395    
    2.10916      -1.59284    
    2.11058      -1.59094    
    2.13138      -1.56302    
    2.13603      -1.55662    
    2.15327      -1.53274    
    2.16058      -1.52237    
    2.17483      -1.50200    
    2.18428      -1.48817    
    2.19605      -1.47080    
    2.20716      -1.45404    
    2.21694      -1.43911    
    2.22924      -1.41995    
    2.23748      -1.40695    
    2.25055      -1.38592    
    2.25769      -1.37429    
    2.27113      -1.35194    
    2.27754      -1.34112    
    2.29099      -1.31800    
    2.29705      -1.30743    
    2.31017      -1.28410    
    2.31619      -1.27320    
    2.32867      -1.25023    
    2.33497      -1.23842    
    2.34652      -1.21641    
    2.35338      -1.20307    
    2.36374      -1.18261    
    2.37141      -1.16714    
    2.38034      -1.14884    
    2.38904      -1.13059    
    2.39633      -1.11510    
    2.40628      -1.09341    
    2.41173      -1.08138    
    2.42311      -1.05557    
    2.42655      -1.04768    
    2.43951      -1.01706    
    2.44080      -1.01400    
    2.44836     -0.995379    
    2.45451     -0.980332    
    2.45549     -0.977838    
    2.46771     -0.946683    
    2.47104     -0.937894    
    2.48037     -0.913047    
    2.48611     -0.897176    
    2.49249     -0.879422    
    2.50070     -0.855650    
    2.50408     -0.845806    
    2.51479     -0.813279    
    2.51514     -0.812198    
    2.51634     -0.808383    
    2.52578     -0.778598    
    2.52837     -0.770036    
    2.53592     -0.745004    
    2.54140     -0.725861    
    2.54554     -0.711415    
    2.55386     -0.680706    
    2.55464     -0.677829    
    2.55663     -0.670053    
    2.56335     -0.644248    
    2.56573     -0.634518    
    2.57158     -0.610669    
    2.57696     -0.587236    
    2.57930     -0.577093    
    2.58425     -0.554026    
    2.58656     -0.543518    
    2.58752     -0.538794    
    2.59343     -0.509945    
    2.59737     -0.489104    
    2.59979     -0.476374    
    2.60410     -0.451690    
    2.60569     -0.442802    
    2.60646     -0.438100    
    2.61122     -0.409233    
    2.61472     -0.385658    
    2.61623     -0.375664    
    2.61848     -0.358976    
    2.62084     -0.342096    
    2.62211     -0.331686    
    2.62502     -0.308529    
    2.62856     -0.276072    
    2.62869     -0.274963    
    2.62884     -0.273356    
    2.63205     -0.241398    
    2.63395     -0.218596    
    2.63488     -0.207835    
    2.63588     -0.193593    
    2.63733     -0.174274    
    2.63820     -0.159145    
    2.63934     -0.140714    
    2.64033     -0.118402    
    2.64089     -0.107157    
    2.64120     -9.750307E-02
    2.64207     -7.360195E-02
    2.64258     -4.711315E-02
    2.64275     -4.004983E-02
    2.64279     -3.340549E-02
    2.64309     -6.500259E-03
    2.64292      2.080807E-02
    2.64291      2.704556E-02
    2.64279      3.347285E-02
    2.64240      6.058865E-02
    2.64161      8.579618E-02
    2.64138      9.412746E-02
    2.64096      0.103532    
    2.64000      0.127663    
    2.63884      0.148204    
    2.63815      0.161194    
    2.63703      0.177267    
    2.63589      0.194721    
    2.63478      0.208317    
    2.63321      0.228244    
    2.63064      0.255289    
    2.63005      0.261761    
    2.62955      0.266370    
    2.62655      0.295276    
    2.62326      0.322514    
    2.62252      0.328784    
    2.62120      0.338620    
    2.61813      0.362290    
    2.61599      0.376930    
    2.61329      0.395791    
    2.60807      0.428403    
    2.60793      0.429288    
    2.60784      0.429786    
    2.60226      0.462782    
    2.59885      0.481138    
    2.59607      0.496272    
    2.58996      0.526870    
    2.58939      0.529758    
    2.58910      0.531153    
    2.58237      0.563243    
    2.57862      0.579875    
    2.57484      0.596726    
    2.56747      0.627417    
    2.56680      0.630206    
    2.56499      0.637312    
    2.55838      0.663686    
    2.55568      0.673834    
    2.54948      0.697166    
    2.54329      0.719195    
    2.54007      0.730646    
    2.53033      0.763554    
    2.53016      0.764128    
    2.52956      0.766037    
    2.51984      0.797614    
    2.51682      0.806974    
    2.50901      0.831104    
    2.50280      0.849492    
    2.49766      0.864599    
    2.48827      0.891149    
    2.48579      0.898101    
    2.47403      0.929887    
    2.47339      0.931611    
    2.47325      0.931984    
    2.46054      0.965132    
    2.45779      0.972056    
    2.44714      0.998665    
    2.44188       1.01138    
    2.43318       1.03221    
    2.42554       1.04998    
    2.41867       1.06577    
    2.40878       1.08788    
    2.40358       1.09935    
    2.39161       1.12512    
    2.38792       1.13295    
    2.37404       1.16172    
    2.37166       1.16657    
    2.35608       1.19770    
    2.35480       1.20022    
    2.33775       1.23308    
    2.33733       1.23389    
    2.32397       1.25874    
    2.31922       1.26760    
    2.31906       1.26789    
    2.30046       1.30134    
    2.30000       1.30214    
    2.28102       1.33511    
    2.28059       1.33584    
    2.26089       1.36892    
    2.26083       1.36902    
    2.25925       1.37159    
    2.24073       1.40168    
    2.24005       1.40277    
    2.22030       1.43384    
    2.21847       1.43667    
    2.19954       1.46552    
    2.19612       1.47061    
    2.17844       1.49671    
    2.17298       1.50461    
    2.15702       1.52744    
    2.14901       1.53865    
    2.13528       1.55770    
    2.12417       1.57275    
    2.11321       1.58751    
    2.09845       1.60691    
    2.09082       1.61687    
    2.07178       1.64114    
    2.06812       1.64578    
    2.04975       1.66849    
    2.04510       1.67426    
    2.04415       1.67542    
    2.02181       1.70237    
    2.01551       1.70978    
    1.99821       1.73004    
    1.98579       1.74420    
    1.97429       1.75728    
    1.95495       1.77870    
    1.95006       1.78410    
    1.93384       1.80153    
    1.92553       1.81052    
    1.92292       1.81327    
    1.90074       1.83659    
    1.88965       1.84791    
    1.87564       1.86223    
    1.85505       1.88264    
    1.85021       1.88744    
    1.83787       1.89933    
